id,amount,date
16e8a1ba6ca9b92f68952ecc67145aea,2977.0,2024-04-24
16eb7a69f6fc63accf83f541d4afd7b1,3291.0,2024-04-25
16ec50ac576674fda19332445366b143,4864.0,2024-04-26
16ecfd15be29dfed8326a2a35c1840c9,4656.0,2024-04-29
16efc840b90ed7eafc85fd2e901b2887,5657.0,2024-04-28
16f3eee6cc8e9256d48c6fc4e2e79e93,1691.0,2024-04-25
16f4b69cb3cd9370d1b963f194a5a5f3,10212.0,2024-04-26
16f80e25b91741e5fa5b33acc339857e,5956.0,2024-04-23
16fb2e3707d10af513bb01b69409b17c,2926.0,2024-04-28
16fb307e5396e84fb72c0860c22845d7,4787.0,2024-04-24
16fb6d836df733b36125d0041ea343c4,3546.0,2024-04-29
16fbaab0e761c1cc87e5541b9fa0560a,6351.0,2024-04-27
16fe13eb56fa76ba5352db26f13ba509,5335.0,2024-04-29
170104334c43e1fb172d3b287947e44c,9664.0,2024-04-27
1707ce81fc180b281cf4186f558ca1ee,6469.0,2024-04-24
1708fc84c1b24db6a5ae849d1f430ca2,3412.0,2024-04-23
170ca329077dcf254196c727df8e99a4,1546.0,2024-04-27
170d7e3184173c990028791e779e8374,5421.0,2024-04-26
170f0ba274b4ff720783286477fa82b1,2889.0,2024-04-25
17105c600b494e619c560394fdb819f4,3181.0,2024-04-23
1710ded1494d199f62e537d933f4805b,4401.0,2024-04-27
1711027da009c8fe0ad280b23f47558c,2348.0,2024-04-25
1712207ebf9106da55b22a8cbf8971fb,9702.0,2024-04-24
1713ac6ec865533c4f239c58bd283e6c,6764.0,2024-04-26
171916b22488c083015f63a85a78cfef,4145.0,2024-04-23
171cb4b86bfe695605e9ed6a7d38875c,3848.0,2024-04-27
1723ea9d8363d8a9d5d1f907aef8a0d8,6365.0,2024-04-28
172f0addbd6c1eead06ec99f94e126a6,3817.0,2024-04-29
17302bd1cd8fc80eff755e35c76a732b,7295.0,2024-04-29
17304132d7f717e9639ca473fdcf5a99,5575.0,2024-04-23
1730cf0bb3ad3a99b651b9f8631ad2d1,5087.0,2024-04-28
17334743ac7f08ec00c1890fca0c318f,8781.0,2024-04-26
1735b530211638d5382371363eed7d41,4465.0,2024-04-25
173880b22b8eaf8949dc4968e3aa25da,6353.0,2024-04-28
173927837dd8de0e8b7ed4c8bfd262a2,2731.0,2024-04-28
173932fe2a44e0ff2c20b8ed4d379f60,3721.0,2024-04-28
17450789614bd1e50ce7d21010129ffc,3298.0,2024-04-24
1747ebdf53b8cb38abc29521ff5ee916,6056.0,2024-04-25
17483ed0ce85c19f18749028217ff3f3,8574.0,2024-04-26
174a71096de401afb09d04f54041e455,7781.0,2024-04-23
174fd1ef8076d85f7bd085e8e3728979,10405.0,2024-04-28
175595701abb620bd0918f32a5737dc9,6761.0,2024-04-23
1758bed12753205d74fbd9b3e1292aab,7135.0,2024-04-25
17595c3a87647e75d17dbf409341a59d,2615.0,2024-04-27
175c80ce3ed6b3ae8d4e40d8616a5e6d,4770.0,2024-04-24
175ebb81f53d35f7243c19cfc03cf614,5354.0,2024-04-29
1760a6d89b1b38ae0f45b7d4f543555f,2539.0,2024-04-24
1761c850694615eccd24b161403b70ca,10320.0,2024-04-23
17655deab43ef66f346369cf87c9f38d,2999.0,2024-04-24
1765ae633739b469635c316afda2b7aa,5548.0,2024-04-27
176604acf719e113e8f67151fb7fbf29,8151.0,2024-04-25
1768edeb42f71edfb8e88e9340c50d54,4099.0,2024-04-26
176a133f810623fcfde87f13ed0e4b65,8980.0,2024-04-27
176b01b27ac951fca9bc22c2ac143e6f,3553.0,2024-04-25
177121e6b73490e70dfc3aa9d172dc34,3152.0,2024-04-24
1771c23cd9a616a0cf8f98d63da2a972,3398.0,2024-04-25
17721e62dd00050083e90107c782350d,5847.0,2024-04-28
177317333d0925a16d0bc035967b190c,4213.0,2024-04-23
177595f3b06bfcb3fcb76977ff9a3b26,2870.0,2024-04-29
1789a04cf870c7f23bf0473a45c56943,5237.0,2024-04-26
178a801100b3b132a16effc41a0a108b,3510.0,2024-04-26
178bb104af6766db34993b663ffa2b40,3080.0,2024-04-28
1790d97c304bff69ffdfa77ede8fceb7,9278.0,2024-04-25
1798cc30fcc29d4671680b05402c97f8,14268.0,2024-04-27
1799e2c4a6d74856d5aca1443c16f787,8043.0,2024-04-29
179ac4b624774f7628caab1becfcf9ec,4699.0,2024-04-25
17a52daa101400487e19e9d7841f6cf3,4188.0,2024-04-28
17a8c7c619aec5b7e0c3e728bc50f05d,3314.0,2024-04-26
17ae737b93b05941eb77cc7aa36c9d13,3103.0,2024-04-24
17b479413c5c0826f5ccf2461487c0f4,6471.0,2024-04-28
17b97f01c515b67b6de77f0556f67869,7696.0,2024-04-23
17bb847be9bf64196a43fc1125d717c0,4418.0,2024-04-27
17bd6b9621d598f43899f3d89fe70451,7216.0,2024-04-25
17be65fcfcb245dfcfd79c2b12c5502e,8840.0,2024-04-28
17c45bb3498720aa816698d40c47747a,1798.0,2024-04-25
17c50d80d44972f2cbeeca942849424c,3056.0,2024-04-26
17c5b8dc3ecef9f4b4ad571f4b14e1dd,5695.0,2024-04-28
17cb3c3fbb65df619e19748ecbc96bbc,6097.0,2024-04-25
17d890bde923d73781ee2d5cb4afb8ab,4620.0,2024-04-26
17da731b6a16f3e2aea6e08291874782,4358.0,2024-04-23
17dd111fa9625a081e413c01139b36b3,2698.0,2024-04-27
17dd5f0f6c29d89d3c5b1b891a4f0690,5887.0,2024-04-23
17df81c3c08d391b5558a45ccde1f715,9407.0,2024-04-23
17e181674277a7a9fcbc385285a18f1b,3700.0,2024-04-29
17e52dc9c3650915d7b74fde24538c3e,1472.0,2024-04-29
17e78e8a67f745d5e0c6af5091faf37e,16281.0,2024-04-29
17e9e024ec05b58519a7c2235b1eabca,2186.0,2024-04-24
17ed66fda36c89da3946bcf8ea584082,2859.0,2024-04-27
17ef9d3c7f7913cfd4813d6f7429ffce,3962.0,2024-04-24
17f4150cafa5de8bd377b23d2e0d1015,4752.0,2024-04-26
17f4e2e8021047628a792a1f94d96352,2164.0,2024-04-29
17f83a1e65773e54c1cb96b1a7613e66,3355.0,2024-04-27
17fbea2f16a354b010a4e40c170bd093,2268.0,2024-04-25
17fe002ec266aa28970abbad421f8b10,4907.0,2024-04-29
17feca7c67b3fa0d90eb8c31b56ccf75,11968.0,2024-04-29
180080b04f7e674767c5a1b72541bf17,6971.0,2024-04-26
1806089fdec27676bd82e23de81c2493,6533.0,2024-04-23
18083af6b85f7912ca23b3c7cf18be74,3604.0,2024-04-25
18095882d332b111309cb36435f5134a,1138.0,2024-04-24
180bf5e8c444fbb1d5350d914ea77fcc,3502.0,2024-04-24
1810adcbf3b4b8aef4b7aff0423b7d64,1703.0,2024-04-25
18174b2b002a6756acd79e374c6c0966,10982.0,2024-04-27
181781ce1c7fbcb4e756a749bf14eed4,3316.0,2024-04-26
181d1e4a270d464bc3990bb3bf54e985,9979.0,2024-04-29
1822f68f7f6bdea2ce95347d1835f264,5106.0,2024-04-26
1823e3a575e41d09eb9576154d5094da,6321.0,2024-04-27
1824e099e2623f86da02f334b175138f,3960.0,2024-04-26
182a60cd8642765c5ee464280a17f4e4,5082.0,2024-04-25
182f0b39fe6efc59baf005684c4288a7,4615.0,2024-04-23
183548f44adb2ea6ca1a7ac58132c242,4776.0,2024-04-26
183b075490c66cb2d45da106e0d9819f,10256.0,2024-04-29
183b2a453a118e0f601ff9a77bfb2916,1597.0,2024-04-25
183cba3bff5789e7e34bb67ef552d545,1236.0,2024-04-25
1845831aad4948284d6542b839685c13,6836.0,2024-04-24
184dc17c55c9787d01989301f3fc3931,3075.0,2024-04-26
1851bb909d7c18480b159a6fd2d40017,5920.0,2024-04-23
1852b9074fd7386c9c6e70c1d6b71c4d,3510.0,2024-04-27
185c5c2d20d25275422a1abc11ddd60d,8280.0,2024-04-27
1869753707de0f6a7f98df8cad2715f1,7133.0,2024-04-26
186b04f04fc5f7dfce82684ea2fc2753,3490.0,2024-04-23
1870795435cfc4c5cd8ba2f1547ab23f,2904.0,2024-04-25
187480bb6c72e83f9617ec907ef22823,983.0,2024-04-24
187c3f09d2d821d2e66f43b13a814355,5943.0,2024-04-29
187cac9cf27af01fe5102b12b43a66c1,5087.0,2024-04-26
187ea044082bc77e34ea7bd594b0faed,886.0,2024-04-28
18845aa3ea41745d7d3bbd51900426b6,5419.0,2024-04-29
188dfa7ae80ffc03e345e54fa85b7f35,9057.0,2024-04-26
18901d8f0fffff9e1dec61205885bc7b,4213.0,2024-04-24
18905047c1db6e992e9f3e738ca5f608,4686.0,2024-04-29
1891ed412497c03288de94bc557e82ca,5137.0,2024-04-23
1894f5ebee86dd3e50b2ac46c34816ef,5204.0,2024-04-27
1895c27ab53b786dd4456506af41d3c7,5570.0,2024-04-26
1896d45fdd93dfd8404020efd61dd3e8,8976.0,2024-04-24
189734b67636d6a5e487fc8e3ec7bd22,7530.0,2024-04-24
189a57cef0d3552e1fb95fdb18d543db,8928.0,2024-04-26
18a3311c5c5c8f93ffa5f608bffe887c,5227.0,2024-04-28
18a339b20cd887b616b2181a15b53e6b,2608.0,2024-04-24
18a45030a0c13f736b0923324d9347cb,3138.0,2024-04-24
18a7282bf3e79334909c6a0ce14f8972,3352.0,2024-04-26
18a7515e870e1f9750e4705e319715c0,3842.0,2024-04-28
18aadc40757e4fe113f5759d09a85b96,2735.0,2024-04-26
18b43f0930f1b9c1b03732fdf943fdc2,4339.0,2024-04-25
18c0ca62b1c60f918ff80a4b54a0708e,5999.0,2024-04-27
18c272c255c7546ce9287036060b25b4,1394.0,2024-04-27
18c3bb10e1f5c0e0370fe4a577212197,7454.0,2024-04-23
18c7f21cc43217e0a31745936f573327,2757.0,2024-04-29
18cbc5a6a553d0b4c956d8c3a34f9298,3176.0,2024-04-24
18d3f16c28718d9f230d6c08083af02c,6701.0,2024-04-27
18df58d622e17e4f6fcd722f2ff3d3c2,6396.0,2024-04-28
18e12add4004859ec51adc21b5441096,5915.0,2024-04-28
18e77aa6cd455fc89601f8b99ecd2be5,11786.0,2024-04-29
18e90f9c782f918d4e9ced72a09234e8,8573.0,2024-04-29
18eca31ac5b62b4e5c136e22cf44d120,3398.0,2024-04-26
18eebc114772a347bb6cdd48432eb71a,5811.0,2024-04-28
18f72fc3840474bdad88ed3bf1732f54,5005.0,2024-04-28
18fbebcf83a471f18bb01e427d64d439,3698.0,2024-04-25
18fd331ef81ad32c96a0448d2e15b931,5567.0,2024-04-27
1909384f16d5c31eb1a2eaec675ddd95,3656.0,2024-04-26
190aedce2b41dc08e02cfbd198b5c84b,2967.0,2024-04-24
19116cc4f53f74824985e81c1ea3650e,4030.0,2024-04-28
19146faa7b814f01a75dddd88ab30532,5226.0,2024-04-25
1916072dc68178dcd9ac00e9da6acf2c,7679.0,2024-04-28
19207ec6a70e928eced50a7344b23d6a,6698.0,2024-04-24
19265a250c895b1b99f589c3a5caa748,3773.0,2024-04-23
19398bb87d4b1ca3fa9e18dc8896b689,3932.0,2024-04-24
1939a5a99001e7b279997250fbaa4111,11961.0,2024-04-26
193fb4e7c237dd3f060a883460783b6e,7102.0,2024-04-29
194567da60e901c47f5cfe77b3b582ec,10713.0,2024-04-24
1947fefc622e39d853042195d43f1a70,2916.0,2024-04-24
19481c938808431fcd4772f39463ea86,3157.0,2024-04-24
194a9ed0a97e7ceaf08c7e4234af87d8,10912.0,2024-04-27
195219cf34fe19c6b31c4e36b3cedecb,4969.0,2024-04-24
19543aef3de7cd45c984ff9d1fba0da8,2885.0,2024-04-23
195f94052c2e4ced82a7a7c37a8cada5,6992.0,2024-04-24
19632aa80259daa5af7c1da9a4c63982,2980.0,2024-04-25
1966abfa0d0ef6b3c3a7bb7ea5f3e943,7171.0,2024-04-25
196a66bc02f7959286de1dd88daa45c5,3440.0,2024-04-27
196baaa13353bf07662fb514df0e802a,4300.0,2024-04-25
196c0af01d000100b648fa4b574adba5,10754.0,2024-04-26
196d979c21185fe3fda826182f2aeb39,12437.0,2024-04-23
196d9b1b3e7fd8d360ef7a48931b55ab,7289.0,2024-04-25
1973e1f2387b5a4cb131e3a332a2faf6,6696.0,2024-04-24
1973f393fb99bbdf8b577f8cf84c1636,4073.0,2024-04-23
19754d6376630b812c3f580826b05ec3,2160.0,2024-04-24
1977351d06603523097dae3dd9216314,5050.0,2024-04-25
1977935e027ff490c26c2c54da66adda,7828.0,2024-04-28
1979f29fbfe2c7277086d0e366ae54e4,4950.0,2024-04-28
197fc8e688e4ebb95ca908a13ab6160b,855.0,2024-04-24
1982b068f1f8b9ec5ad48fa64d3f1ac9,5632.0,2024-04-27
199381a6f73a57fefbeb96bb0db28a24,6939.0,2024-04-23
1998e823ecda02b38f38a518ef2124c8,2391.0,2024-04-29
199c7578245dd2dc5f30c4c05c1996eb,2522.0,2024-04-26
19a14b6ab222b790cc5161745b42df40,4819.0,2024-04-23
19a2f5c061080e0bf6b5d702dfa28069,3801.0,2024-04-27
19a363211ddd09111a7759154756dec6,3221.0,2024-04-29
19a93a9e42d730e0067ae61413963094,4096.0,2024-04-25
19abc14d323d0590adee5227ae3ac822,1296.0,2024-04-29
19abf325ca985143d3e620bdc56688f0,2957.0,2024-04-26
19b2a5380a5d5e243de7a7d0a96af6be,8178.0,2024-04-27
19b642d11174f40fdee986dc602e4931,2224.0,2024-04-25
19b841a071dc6f35c6f78b9a2c430c6e,3544.0,2024-04-23
19b945be60b72c16c72968b31af47709,6524.0,2024-04-27
19bd5c31fcb619f714136977de494956,5530.0,2024-04-25
19bf673ecccd09c7d1524823938b5655,2863.0,2024-04-26
19c99f66996f3bbeed0492798381d153,4341.0,2024-04-27
19cd0eff14ab337156eb597d847020a6,5274.0,2024-04-24
19d6305b809738b7152b9b49b3a07a50,10761.0,2024-04-23
19da64cdef4cdc1e04735f4d15c10728,3452.0,2024-04-27
19db6c0c62a2adedaea66e649d72834b,5779.0,2024-04-24
19dbcce0f026d0486e80258f0991dc43,7199.0,2024-04-29
19e16b974e5ca5e208c76ea0646f83c0,2508.0,2024-04-28
19e1c287c0a042afedddb06cfb6d4990,2995.0,2024-04-25
19e20f2962d8661d1085e3092ed34f9a,5395.0,2024-04-24
19e3e42aff107dd3c062aa30ee9966ac,5412.0,2024-04-25
19e4eb7f7bf5f0ce5564ac460161ed53,9536.0,2024-04-24
19ec2c2e67590007f090636acd3a6d1c,2032.0,2024-04-24
19ee6b845dd3310b3a5148ce953b6fa3,3844.0,2024-04-29
19ef516e8edc9a33c1cac17c24177656,1961.0,2024-04-24
19f0a940b9fa6e5d676ca07c5037ddc5,4841.0,2024-04-23
19f2b7da1103be3bd07cfabd6c0314ef,3624.0,2024-04-27
19f2ed1bfcf7f26301a53bcd14f5be46,3605.0,2024-04-29
19f3607703056f6c31b0cc292c940ee5,8635.0,2024-04-23
19f532184979343c4ea11c4130c1556f,1656.0,2024-04-27
19fed7ec7322af658ffd92a1fbf410cf,9399.0,2024-04-28
1a00172e1d19d389b52325d02de1f235,9905.0,2024-04-23
1a0375f6f5f64b86a1abda895deefc25,8895.0,2024-04-28
1a06cf9e9dcd2f7ec1409cfa0f67603b,4083.0,2024-04-23
1a07698e7ff3eac144282e5f43e626eb,4134.0,2024-04-28
1a08fbc313275b2d1d9bfd0fe7dec2f8,7678.0,2024-04-26
1a0d080de41cbb74a857513910cc431c,4009.0,2024-04-27
1a0e0986bf02ca6a069d00a683d05130,4963.0,2024-04-26
1a0e8029dc1192cd9b8063ac49f1d5d3,5524.0,2024-04-28
1a0f18bba3892e5ed1674c3ea0dd0f8a,8806.0,2024-04-26
1a0fbdb3a3c49a1ddd6a3ef16ef81d25,5249.0,2024-04-28
1a15e9802807a13b5f6353da246c0f21,3667.0,2024-04-29
1a15f78d32eb672b0f9993d31a2e011a,9747.0,2024-04-28
1a1c08a318fad0c282621c6ae5c16d26,7242.0,2024-04-25
1a1cb3c6349565838ac47b5f69733bde,1876.0,2024-04-28
1a2a876849a6574d867c62b511bb9982,4479.0,2024-04-27
1a2b7587ea387ca40e8a8d088e6b11df,3461.0,2024-04-23
1a2befb41211d7081643d2301f519010,4841.0,2024-04-25
1a2c1fec361561f98de27833d9098fa1,3185.0,2024-04-25
1a2eebf7e3966ea781777910534985b5,2808.0,2024-04-23
1a2fa0deb554143a004a1405b690de63,6227.0,2024-04-26
1a3439829598021a53b22566facd1e04,6956.0,2024-04-25
1a363c0787d231bb49a3c50f09bfd4d5,3506.0,2024-04-28
1a3a5eedf0022be7bf959cd18e500c83,3175.0,2024-04-29
1a3dec80d368eb1c8fec4d6e989924ac,7086.0,2024-04-29
1a40e0ee3ea1de70585765b81a5b7178,11632.0,2024-04-28
1a41474281c5d9431f7c5ffd495358e5,2794.0,2024-04-26
1a4188b669b5c60cb5131dc666774840,9217.0,2024-04-25
1a479170e6cec73ba2611cc51cd9ae84,5040.0,2024-04-24
1a5055cbf2eb26af1e82f52b75cefb04,8907.0,2024-04-25
1a5477d306271c1b549ebb158cb598dd,2981.0,2024-04-23
1a557832f175eb8b5e8b683ced26e2d7,7070.0,2024-04-27
1a558444d6f824de56ebf2623ba11949,7710.0,2024-04-26
1a5be933445267529b5fb2c6116e946a,13438.0,2024-04-26
1a5e7ae8066cc696324b76bec297244e,2023.0,2024-04-26
1a63edee3cc8dbbc920aeba372e7b8b0,4223.0,2024-04-26
1a69197e1b4a25ea3587a8234f5a5d43,7603.0,2024-04-25
1a6f3847728e4eda3fd455e81a9f097f,6559.0,2024-04-23
1a74377a9787d76aafff1bcd19a4973b,5785.0,2024-04-23
1a757fbdae58b74e0ffbb605ab1bd3db,4584.0,2024-04-29
1a787a144af414edb9ffaac9d88c758e,7995.0,2024-04-24
1a7b91b749c1d71989a99a4fb5323d4b,1668.0,2024-04-25
1a7b964ed778fcc76b56f80ab949586f,5020.0,2024-04-29
1a7bd588137e3b1cf5d397cecfe29416,1205.0,2024-04-24
1a7ca651a6dfa53ea33a9e2afb987d82,10017.0,2024-04-29
1a809e971d8126a8434d496b827eded8,3419.0,2024-04-24
1a80dfffd3362d61e279a14e01988e7b,9405.0,2024-04-25
1a8767f39658a7015f6f998d992d4981,9509.0,2024-04-24
1a8a2431f21bf2c5f1d9e72775216124,8710.0,2024-04-27
1a8cd055db1f95918ec58d701dcbc7c8,3728.0,2024-04-25
1a8d5b6dd0709ee46c80b2dcec79f9de,5744.0,2024-04-29
1a8f711506000df43ee0f208bae6ae7e,8927.0,2024-04-26
1a9241d00e345a4692c683885ecd7334,2268.0,2024-04-26
1a925e88e5cb9e214080033ff4dac814,3365.0,2024-04-28
1a93513c1a9de1139be31df76aeb2f7e,7115.0,2024-04-23
1a954f7f29560f23c87de2d1ab110a5a,7929.0,2024-04-24
1a966670f630a2bba4503fbe5be2e36b,6142.0,2024-04-26
1a96a938ed1185e5fa64e7d372d4745f,4611.0,2024-04-28
1a9dadc67733eb61dff5534548ca217d,10752.0,2024-04-26
1aa3495bf7fc4762c524883976b3d279,5023.0,2024-04-24
1aae8ec0f9914b450c6c236ab0971c95,2852.0,2024-04-23
1ab416781189c7bce673d7131a7eadfc,7305.0,2024-04-23
1ab423f6c79642b33fc2a0160b8ddc45,6680.0,2024-04-25
1abc2d48bf24c83d5c264c3055bcbd05,6051.0,2024-04-25
1ac545a89a562e7e3c6ae34c217eb9d6,5027.0,2024-04-25
1aca2a4eb3dd2f4e1e6bf6dd6ecabb00,3222.0,2024-04-29
1ace54a7da3099a8c36b28c4bb36ce12,7593.0,2024-04-23
1ad2f975d7ea334845da872e2b440abe,2525.0,2024-04-29
1adcf3d33cfff7ed47510203e14ffb87,7519.0,2024-04-24
1ade9c9093ceb1ad48de2f3652ed2cd0,1687.0,2024-04-27
1adfc75a6980208ce5fc18125b6c93f5,2780.0,2024-04-26
1ae13cdf0c0f891a8392a646df2b0bc2,4571.0,2024-04-28
1ae801282791b707c98c45090b2bb23b,3825.0,2024-04-23
1ae9aae1645fe307574fd267a675493e,6982.0,2024-04-28
1aed0175e2582aec4c93b9e6b6a1ae55,2173.0,2024-04-24
1af50a551562be0b0f6725405488fe56,7845.0,2024-04-27
1afedd7154c61d6d703944b7eecf2501,13278.0,2024-04-27
1b04607c0a4d075b7618fc003cec3da1,9577.0,2024-04-26
1b04a9befc40ed489adf4c0dde36d685,7070.0,2024-04-29
1b0536fe4a7d097406a3bf1cd34a35c5,5022.0,2024-04-28
1b0611d46bf75948c9257325b583bad5,4334.0,2024-04-28
1b08b045b4146737122e31aab13080f8,5169.0,2024-04-25
1b0d9c68cef79d6552cbed9cab49563b,3825.0,2024-04-27
1b0febc98aeecc64c62ce626e0b25fd5,9867.0,2024-04-23
1b147e29020b55bb2bfb2c67c147a73e,7455.0,2024-04-25
1b14aa5a3d2aaf5eb4f69326e14e3ab1,15153.0,2024-04-24
1b1db9e78b7ce2b2d601adbb28005d99,7362.0,2024-04-25
1b1e2cb4d75eaafe5db46792ee40cd1c,4620.0,2024-04-23
1b2407a729d5e42db0c78c78195ce7d6,9815.0,2024-04-29
1b25a3371050a34fcde057110e3d66db,9919.0,2024-04-25
1b2775f3565333ff772b6bab923467fd,5273.0,2024-04-23
1b27fc28dbfeaff215969d9d710960a7,3468.0,2024-04-27
1b2cd9902a90568f1d82a9237163df26,5567.0,2024-04-24
1b2dbb92ee56cc414332bb8982522174,4793.0,2024-04-23
1b33e3bd75b8b3e725368c96cf56ea7e,9349.0,2024-04-28
1b3d3558eb3f6707a49c38e7ce6013c5,5806.0,2024-04-25
1b41eb234d842ad5494779d8d0df0388,8879.0,2024-04-25
1b47fa2969132fca0ea9d81dc0fa8fac,3682.0,2024-04-29
1b48aabf55b1fd6d04879a080ea3526b,13881.0,2024-04-23
1b4ba668cdf5872265d861e211c3eac3,966.0,2024-04-27
1b4de02a51b86824bae2135e55c26b37,3303.0,2024-04-27
1b4f5f3c1ef3b8ff08e5a112b23c8d39,9376.0,2024-04-28
1b5265d1e770c49ec7d09d2d26d41e7f,12174.0,2024-04-23
1b5c1f441b20e876a06c907e2a802b9d,5614.0,2024-04-25
1b5f79fe4c8b65a339ca353e491ff141,6898.0,2024-04-27
1b640b55afa24d3b1be9e589917495c8,6369.0,2024-04-28
1b68c8c08ce40bdaca7c57917503ee3c,4601.0,2024-04-25
1b69d7dab4763eab22d4490836484ada,6508.0,2024-04-23
1b71ce6a356d33288725667af321588f,4781.0,2024-04-26
1b7283ab63cc92a3563ab7e9cf10ce1f,7262.0,2024-04-26
1b72e5542ef1351e602c82374ab88740,3828.0,2024-04-28
1b780174f874447761666a70467b70cd,2835.0,2024-04-26
1b7d75a6284077670a24d99ab238c781,10414.0,2024-04-29
1b801a7520b4ecdd8ed179ce1dfdc868,6574.0,2024-04-27
1b80f63f8d1a8261d18a2c4eb3af3161,7371.0,2024-04-28
1b8df0050c24dd94c1630eecc8b4acaa,3852.0,2024-04-27
1b9170e6d1b4988ad59d39d8579f3cd8,1560.0,2024-04-27
1b979ae5ac94ec4502c18dd075335318,3629.0,2024-04-26
1b9d1d3858e5e29b99ac8c5c9ce0ad37,2833.0,2024-04-25
1ba43e6210dfd1b78f9319e774bf9b9b,9192.0,2024-04-25
1ba51689a4dc7d57a57eca1137ea59ad,2995.0,2024-04-27
1ba595cdc1e8d0d2d1964b5c068ed545,4337.0,2024-04-25
1bac815786dee17970b64c0e3f572778,3455.0,2024-04-24
1baeda5ad206523535523e5478ed3693,6699.0,2024-04-26
1bb240a2194506aca1bc6b5fb9607162,4230.0,2024-04-24
1bb37460d25624cec0e6897574702e4e,5287.0,2024-04-29
1bb476aa6b48bd1473f936261715c6bd,5682.0,2024-04-24
1bb530f28bbc79936d92b53e58613658,5877.0,2024-04-24
1bb8893b5fd17f3d1eb18408b8b2aaa8,12914.0,2024-04-28
1bbac4ac20969e6c88a5749b2b1cf341,4238.0,2024-04-23
1bbadd15b59f6e1e0912e5d8129c9fb1,3540.0,2024-04-24
1bbbc9ce14a0e93795abfedc24c0fc40,6768.0,2024-04-28
1bc00c6e01eb57cb23c7c4e7024c1693,10262.0,2024-04-28
1bc7c61effe7106589c96de26429b473,2236.0,2024-04-26
1bc7e777d3a459511dbce86d39a28ac6,9368.0,2024-04-27
1bcaf09ea2fa63d795b24d7c0b47b560,4370.0,2024-04-26
1bcb56c53ebf548ec628e24e3886cf08,5187.0,2024-04-28
1bcea8568fbca1484846b8f8d2333400,3395.0,2024-04-29
1bcee4addeb3194dfffba4d4c8c9c54b,10609.0,2024-04-29
1bcef8c9c461b672961b9d8f11b9115f,3531.0,2024-04-26
1bd5144c5e3cd59fffdfb4f04dcc77d2,4680.0,2024-04-26
1bdab6ddeea6adc25433c734f1a7adb6,3886.0,2024-04-25
1bdb63c6a2e93fd15da3967919cce4b4,2391.0,2024-04-24
1bdea66273b54f0bee4b584d8bfa1f49,6310.0,2024-04-27
1bdf415438e91e3ca24e66be40be47ef,8761.0,2024-04-25
1be1d2c449ffcc60040c5087a0f6b513,4422.0,2024-04-23
1be65db633bdb50a446d65aa7da56421,4288.0,2024-04-23
1be9cef69eb54599829a80498d0490bb,6642.0,2024-04-29
1bf21ecc4e131868735ead59858bc67a,7550.0,2024-04-23
1bf5a9fae79d2d4c0df1343f3564ebab,1937.0,2024-04-28
1bf840a33779a910e09f61ecf2cf6eac,2889.0,2024-04-27
1bfd0b6774045297964c1d757a8bb62e,1897.0,2024-04-28
1bfe113abd4c830f7a49d100406bd537,9008.0,2024-04-23
1bfe34cb43e0779bafe78e103cae10c6,9574.0,2024-04-23
1bff4bd587fcda92a4d530d007c2abfe,3663.0,2024-04-28
1c01ce093dc418d11b57798138a08cd7,6645.0,2024-04-29
1c0656de2267d423ffab4209879469f6,8821.0,2024-04-28
1c0966c5035e91d1f27a02616d802a98,1687.0,2024-04-26
1c12ba5fcc54da8e1d5b758d79894dc8,5581.0,2024-04-24
1c161868d90656ccff794bc940379d28,5702.0,2024-04-26
1c16d66b77d167c5e467f85656e45c48,6310.0,2024-04-26
1c198cc4fdb8efc38a11c4f8a7bbf94f,4391.0,2024-04-23
1c1dcf700f74d8c747efd7181cfb381a,3262.0,2024-04-28
1c1e291817740aa791f9e7792a4f6e7d,5673.0,2024-04-23
1c25477b9146922fb7a5fe8a1ce68703,1115.0,2024-04-24
1c25cb337fb56474c71d4546b5841e63,4097.0,2024-04-27
1c2610e05d0ec92653dfc9cfe7d0a0f0,6243.0,2024-04-25
1c29cc08705aa5b1e62c08dde0e178dd,9863.0,2024-04-27
1c2c37dcdd6e0ba5dab563064a63f392,6947.0,2024-04-23
1c2faedd529d4b552f477b5d1af111b4,9573.0,2024-04-24
1c3417784be661e62719a4d9dbe3a24d,4239.0,2024-04-27
1c3422806eca6465e0c7c03e6e1bd41a,4334.0,2024-04-27
1c38d35f95bf43032e52fe03a04b9913,4075.0,2024-04-29
1c3e529d410aabc89be6c033b337f0e9,7011.0,2024-04-25
1c4377e3b5274946d71d136c711fc247,4274.0,2024-04-23
1c47c2a3e0d579345e933651be7e5cb8,3533.0,2024-04-28
1c4abc60ea299023e3a66dd06d174e63,10134.0,2024-04-25
1c4bd08e28526b813c60aa74ff4b1303,9737.0,2024-04-24
1c52da1b5f6aad027ba807d534e0d9d9,7265.0,2024-04-28
1c568e36c236625cc916f63e8c59ca6b,4237.0,2024-04-26
1c577791eafaa1b1f0d67cd421b99e8d,6158.0,2024-04-28
1c5809ad235db6444d4ce89c340cdca6,9310.0,2024-04-29
1c59a51298e16331cf311e37c36dc515,2329.0,2024-04-23
1c5e2ba4b83d9ac4cf0352bab018af52,3639.0,2024-04-26
1c5e53c4906e44773639a695b387c772,6227.0,2024-04-25
1c5e8545e928104e7133fb4ecd5da9ea,9723.0,2024-04-24
1c619ac534ee942ea2c3a6e3f1cc3063,2682.0,2024-04-25
